Item_ID,Category,Item_Name,Current_Stock,Min_Required,Max_Capacity,Unit_Cost,Avg_Usage_Per_Day,Restock_Lead_Time,Vendor_ID,Vendor_Name,Cost_Per_Item,Days_Until_Stockout,Risk_Label
1217,Diagnostic Supplies,X-ray Film,317,108,567,386.81,46,13,V005,PrimeMed Supply Chain,382.17,6.891304347826087,High
1218,Medicines,Painkiller,81,10,177,464.68,15,8,V001,MedSupplies Inc.,486.27,5.4,High
1219,IV & Emergency Supplies,Cannula,717,82,1042,591.94,118,4,V005,PrimeMed Supply Chain,617.64,6.076271186440678,Medium
1220,Equipment/Consumables,BP Monitor Cuff,1102,327,2003,6197.12,40,4,V001,MedSupplies Inc.,5786.79,27.55,Low
1221,Equipment/Consumables,Ventilator Filter,133,36,170,14790.54,43,9,V004,CarePlus Distributors,14467.92,3.0930232558139537,High
1222,Equipment/Consumables,Thermometer,3032,981,6750,19448.19,40,13,V001,MedSupplies Inc.,19792.59,75.8,Low
1223,Diagnostic Supplies,Test Kit,1671,480,3001,114.8,18,18,V003,HealthTools Ltd.,120.59,92.83333333333333,Low
1224,Equipment/Consumables,Thermometer,309,71,673,15599.64,29,10,V003,HealthTools Ltd.,15818.26,10.655172413793103,Medium
1225,Medicines,Antiviral,3223,328,4010,82.27,138,9,V001,MedSupplies Inc.,67.7,23.355072463768117,Low
1226,Medicines,Insulin,1712,450,2200,59.18,71,11,V005,PrimeMed Supply Chain,56.54,24.112676056338028,Low
1227,Medicines,Antiviral,687,212,1310,371.71,106,12,V001,MedSupplies Inc.,347.41,6.481132075471698,High
1228,Medicines,Antiviral,120,29,186,242.97,20,3,V004,CarePlus Distributors,220.15,6.0,Low
1229,Medicines,Painkiller,488,115,781,256.74,85,4,V004,CarePlus Distributors,213.2,5.741176470588235,Medium
1230,Medicines,Antibiotic,3259,839,7900,399.85,131,7,V005,PrimeMed Supply Chain,326.02,24.87786259541985,Low
1231,Equipment/Consumables,Ventilator Filter,496,96,1055,13048.39,15,9,V003,HealthTools Ltd.,12512.13,33.06666666666667,Low
1232,Equipment/Consumables,Ventilator Filter,145,22,216,15567.71,44,4,V005,PrimeMed Supply Chain,16558.78,3.2954545454545454,High
1233,Equipment/Consumables,Thermometer,91,10,121,11110.12,8,9,V004,CarePlus Distributors,9623.26,11.375,Medium
1234,Medicines,Antiviral,109,13,216,237.4,19,9,V001,MedSupplies Inc.,244.17,5.7368421052631575,High
1235,Medicines,Insulin,1447,262,1776,63.1,83,4,V004,CarePlus Distributors,65.9,17.433734939759034,Low
1236,Equipment/Consumables,Thermometer,2195,464,3374,3175.6,35,8,V002,EquipMed Co.,2944.3,62.714285714285715,Low
1237,IV & Emergency Supplies,Oxygen Mask,4678,551,7663,741.82,166,4,V003,HealthTools Ltd.,674.94,28.180722891566266,Low
1238,Surgical Supplies,Gauze,9733,3140,18660,12.27,299,8,V004,CarePlus Distributors,10.35,32.551839464882946,Low
1239,Equipment/Consumables,BP Monitor Cuff,145,27,251,15639.88,15,7,V003,HealthTools Ltd.,12512.42,9.666666666666666,Medium
1240,Surgical Supplies,Syringes,3353,680,7251,9.32,177,8,V004,CarePlus Distributors,9.49,18.943502824858758,Low
1241,Diagnostic Supplies,Reagent,317,82,697,119.66,71,9,V002,EquipMed Co.,119.48,4.464788732394366,High
1242,IV & Emergency Supplies,IV Fluid,402,139,671,620.43,184,2,V002,EquipMed Co.,570.21,2.1847826086956523,Medium
1243,Medicines,Antibiotic,996,256,1478,338.38,126,7,V004,CarePlus Distributors,280.02,7.904761904761905,Medium
1244,Diagnostic Supplies,X-ray Film,1014,159,1930,433.51,15,9,V004,CarePlus Distributors,449.79,67.6,Low
1245,IV & Emergency Supplies,Oxygen Mask,173,46,245,568.27,116,2,V004,CarePlus Distributors,604.12,1.4913793103448276,High
1246,Equipment/Consumables,Ventilator Filter,1950,619,4567,6907.64,41,9,V003,HealthTools Ltd.,7239.49,47.5609756097561,Low
1247,Equipment/Consumables,Ventilator Filter,319,42,630,13803.02,12,12,V001,MedSupplies Inc.,14464.07,26.583333333333332,Low
1248,IV & Emergency Supplies,IV Fluid,2333,645,4626,317.33,175,6,V001,MedSupplies Inc.,258.5,13.331428571428571,Low
1249,Surgical Supplies,Syringes,148,43,201,27.25,44,3,V002,EquipMed Co.,28.54,3.3636363636363638,Medium
1250,Medicines,Antihistamine,5539,858,10995,209.31,75,13,V003,HealthTools Ltd.,211.34,73.85333333333334,Low
1251,Equipment/Consumables,Ventilator Filter,1037,224,2539,18764.8,43,12,V004,CarePlus Distributors,20133.79,24.11627906976744,Low
1252,Equipment/Consumables,BP Monitor Cuff,1101,315,1715,13607.58,21,7,V001,MedSupplies Inc.,11003.99,52.42857142857143,Low
1253,Diagnostic Supplies,Blood Collection Tube,660,162,1088,390.8,65,19,V002,EquipMed Co.,337.9,10.153846153846153,High
1254,Medicines,Antiviral,105,18,234,265.49,22,6,V004,CarePlus Distributors,242.38,4.7727272727272725,High
1255,Surgical Supplies,Sutures,115,31,142,79.05,101,3,V002,EquipMed Co.,84.75,1.1386138613861385,High
1256,Diagnostic Supplies,Blood Collection Tube,53,7,111,32.44,7,7,V002,EquipMed Co.,32.86,7.571428571428571,Medium
1257,Surgical Supplies,Gauze,1522,447,2417,58.88,108,6,V003,HealthTools Ltd.,54.61,14.092592592592593,Low
1258,Surgical Supplies,Sutures,3314,518,7515,6.2,305,2,V004,CarePlus Distributors,5.93,10.865573770491803,Low
1259,IV & Emergency Supplies,Emergency Kit,662,224,1063,203.94,63,5,V004,CarePlus Distributors,177.45,10.507936507936508,Low
1260,Diagnostic Supplies,X-ray Film,72,22,132,346.47,9,11,V001,MedSupplies Inc.,376.71,8.0,High
1261,IV & Emergency Supplies,Defibrillator Pads,1138,134,2826,470.62,149,4,V004,CarePlus Distributors,514.43,7.6375838926174495,Medium
1262,IV & Emergency Supplies,Emergency Kit,295,37,554,544.88,146,4,V003,HealthTools Ltd.,445.71,2.0205479452054793,High
1263,Medicines,Painkiller,940,193,1693,276.0,67,8,V004,CarePlus Distributors,287.53,14.029850746268657,Medium
1264,IV & Emergency Supplies,Oxygen Mask,303,103,380,88.66,79,4,V002,EquipMed Co.,71.18,3.8354430379746836,High
1265,Equipment/Consumables,Thermometer,414,110,800,18483.35,35,13,V005,PrimeMed Supply Chain,15554.82,11.82857142857143,High
1266,Equipment/Consumables,Small Equipment,179,45,216,14400.49,14,9,V001,MedSupplies Inc.,12153.54,12.785714285714286,Medium
1267,Diagnostic Supplies,X-ray Film,174,40,429,44.63,58,8,V001,MedSupplies Inc.,48.75,3.0,High
1268,Surgical Supplies,Gauze,169,56,317,65.04,21,5,V004,CarePlus Distributors,60.03,8.047619047619047,Medium
1269,IV & Emergency Supplies,Cannula,659,70,1404,188.87,21,5,V005,PrimeMed Supply Chain,180.93,31.38095238095238,Low
1270,Medicines,Insulin,5247,668,6757,31.61,133,8,V003,HealthTools Ltd.,30.31,39.45112781954887,Low
1271,Equipment/Consumables,Thermometer,127,22,259,9221.2,56,4,V004,CarePlus Distributors,9641.62,2.267857142857143,High
1272,Equipment/Consumables,Ventilator Filter,79,13,130,7331.43,3,8,V004,CarePlus Distributors,6658.6,26.333333333333332,Low
1273,Surgical Supplies,Gauze,10793,3533,20114,72.45,263,8,V001,MedSupplies Inc.,71.93,41.038022813688215,Low
1274,Medicines,Painkiller,1946,584,3635,480.82,143,8,V004,CarePlus Distributors,491.75,13.608391608391608,Medium
1275,IV & Emergency Supplies,Oxygen Mask,614,188,1070,152.89,83,5,V003,HealthTools Ltd.,133.6,7.397590361445783,Medium
1276,Diagnostic Supplies,Reagent,2346,636,3224,107.91,75,12,V002,EquipMed Co.,87.17,31.28,Low
1277,Surgical Supplies,Surgical Gloves,963,315,1734,10.69,364,4,V003,HealthTools Ltd.,9.54,2.6456043956043955,High
1278,Equipment/Consumables,Thermometer,1853,244,3414,4941.76,37,7,V005,PrimeMed Supply Chain,4330.79,50.08108108108108,Low
1279,Equipment/Consumables,BP Monitor Cuff,79,18,141,17812.63,21,4,V004,CarePlus Distributors,14522.84,3.761904761904762,High
1280,IV & Emergency Supplies,Cannula,75,20,124,630.25,23,2,V003,HealthTools Ltd.,658.56,3.260869565217391,Medium
1281,Surgical Supplies,Syringes,12846,2879,27730,78.72,269,6,V001,MedSupplies Inc.,72.87,47.7546468401487,Low
1282,Surgical Supplies,Syringes,10685,1738,19220,17.76,232,7,V005,PrimeMed Supply Chain,15.51,46.05603448275862,Low
1283,Diagnostic Supplies,Test Kit,646,116,1162,334.7,48,7,V001,MedSupplies Inc.,301.38,13.458333333333334,Medium
1284,Medicines,Insulin,219,34,499,149.43,24,11,V002,EquipMed Co.,122.09,9.125,High
1285,Surgical Supplies,Surgical Gloves,446,80,773,91.35,87,7,V004,CarePlus Distributors,97.24,5.126436781609195,High
1286,IV & Emergency Supplies,Emergency Kit,299,51,645,67.53,91,6,V001,MedSupplies Inc.,61.01,3.2857142857142856,High
1287,Surgical Supplies,Syringes,859,266,1322,42.77,47,7,V004,CarePlus Distributors,43.75,18.27659574468085,Low
1288,Equipment/Consumables,Thermometer,397,86,600,18906.59,6,13,V001,MedSupplies Inc.,15813.92,66.16666666666667,Low
1289,Surgical Supplies,Surgical Mask,6374,1733,12004,87.85,200,4,V005,PrimeMed Supply Chain,85.31,31.87,Low
1290,IV & Emergency Supplies,IV Fluid,253,47,481,169.12,91,2,V005,PrimeMed Supply Chain,162.1,2.78021978021978,Medium
1291,Surgical Supplies,Syringes,1167,232,1597,68.59,144,2,V004,CarePlus Distributors,61.39,8.104166666666666,Low
1292,Medicines,Antihistamine,1691,494,3648,59.96,149,7,V003,HealthTools Ltd.,53.67,11.348993288590604,Medium
1293,IV & Emergency Supplies,Oxygen Mask,618,177,1485,86.72,155,6,V001,MedSupplies Inc.,71.19,3.9870967741935486,High
1294,Surgical Supplies,Syringes,470,144,1024,47.67,55,3,V002,EquipMed Co.,44.98,8.545454545454545,Low
1295,Equipment/Consumables,Small Equipment,442,117,605,4757.14,32,14,V001,MedSupplies Inc.,4581.49,13.8125,High
1296,Equipment/Consumables,Thermometer,74,13,100,13670.51,36,5,V003,HealthTools Ltd.,14215.67,2.0555555555555554,High
1297,IV & Emergency Supplies,Oxygen Mask,173,28,209,576.17,56,5,V001,MedSupplies Inc.,632.75,3.0892857142857144,High
1298,Equipment/Consumables,BP Monitor Cuff,1175,349,2632,1940.04,53,3,V002,EquipMed Co.,2029.58,22.169811320754718,Low
1299,Equipment/Consumables,Thermometer,91,11,191,1320.24,59,3,V004,CarePlus Distributors,1093.88,1.5423728813559323,High
1300,Surgical Supplies,Gauze,129,44,210,68.13,119,3,V003,HealthTools Ltd.,71.76,1.084033613445378,High
1301,Diagnostic Supplies,Blood Collection Tube,958,304,1183,421.7,61,18,V002,EquipMed Co.,391.93,15.704918032786885,High
1302,Equipment/Consumables,Small Equipment,520,119,1261,16788.78,49,6,V002,EquipMed Co.,15299.35,10.612244897959183,Medium
1303,Equipment/Consumables,Small Equipment,277,56,617,17012.1,9,8,V005,PrimeMed Supply Chain,16167.84,30.77777777777778,Low
1304,Equipment/Consumables,BP Monitor Cuff,3144,977,6034,14519.03,59,10,V003,HealthTools Ltd.,12204.71,53.28813559322034,Low
1305,Medicines,Insulin,143,21,274,460.32,39,3,V002,EquipMed Co.,478.89,3.6666666666666665,Medium
1306,Medicines,Antibiotic,1341,199,3209,107.73,138,11,V004,CarePlus Distributors,113.53,9.717391304347826,High
1307,IV & Emergency Supplies,Oxygen Mask,271,35,541,651.08,169,2,V005,PrimeMed Supply Chain,568.95,1.6035502958579881,High
1308,IV & Emergency Supplies,Defibrillator Pads,1369,257,2344,734.53,67,3,V002,EquipMed Co.,684.52,20.432835820895523,Low
1309,Surgical Supplies,Surgical Gloves,618,165,972,55.6,284,4,V001,MedSupplies Inc.,53.16,2.176056338028169,High
1310,Medicines,Antiviral,2169,385,4209,322.91,77,10,V001,MedSupplies Inc.,332.99,28.16883116883117,Low
1311,IV & Emergency Supplies,Cannula,74,11,148,234.49,59,2,V004,CarePlus Distributors,217.38,1.2542372881355932,High
1312,Surgical Supplies,Syringes,222,65,278,9.7,27,4,V003,HealthTools Ltd.,10.3,8.222222222222221,Low
1313,Medicines,Antibiotic,1731,304,2622,373.79,125,11,V002,EquipMed Co.,397.6,13.848,Medium
1314,Equipment/Consumables,Ventilator Filter,1821,367,2414,18951.23,59,7,V004,CarePlus Distributors,15194.36,30.864406779661017,Low
1315,IV & Emergency Supplies,Defibrillator Pads,235,35,288,33.49,11,3,V001,MedSupplies Inc.,30.18,21.363636363636363,Low
1316,Surgical Supplies,Syringes,731,110,1545,53.09,189,8,V004,CarePlus Distributors,57.03,3.867724867724868,High
1317,Surgical Supplies,Surgical Mask,201,54,398,86.2,66,9,V002,EquipMed Co.,73.46,3.0454545454545454,High
1318,Diagnostic Supplies,Blood Collection Tube,332,72,543,184.01,22,9,V002,EquipMed Co.,162.68,15.090909090909092,Medium
1319,Diagnostic Supplies,Blood Collection Tube,2584,651,3808,513.08,65,10,V004,CarePlus Distributors,485.59,39.753846153846155,Low
1320,Equipment/Consumables,Ventilator Filter,216,70,355,222.44,33,3,V005,PrimeMed Supply Chain,212.97,6.545454545454546,Low
1321,Surgical Supplies,Surgical Mask,6049,1965,13309,63.09,137,8,V001,MedSupplies Inc.,63.28,44.153284671532845,Low
1322,Diagnostic Supplies,Reagent,747,255,1774,373.45,69,9,V003,HealthTools Ltd.,367.35,10.826086956521738,Medium
1323,Medicines,Antihistamine,500,156,664,134.02,70,13,V005,PrimeMed Supply Chain,132.78,7.142857142857143,High
1324,Surgical Supplies,Gauze,231,69,565,9.74,43,4,V005,PrimeMed Supply Chain,10.5,5.372093023255814,Medium
1325,IV & Emergency Supplies,IV Fluid,122,42,202,58.69,73,3,V001,MedSupplies Inc.,62.55,1.6712328767123288,High
1326,Diagnostic Supplies,Blood Collection Tube,212,42,502,118.93,37,6,V001,MedSupplies Inc.,129.41,5.72972972972973,High
1327,Diagnostic Supplies,X-ray Film,1887,649,4156,470.72,22,14,V001,MedSupplies Inc.,485.17,85.77272727272727,Low
1328,IV & Emergency Supplies,Defibrillator Pads,937,103,1880,59.09,182,6,V004,CarePlus Distributors,54.04,5.148351648351649,High
1329,Surgical Supplies,Surgical Gloves,322,77,711,72.08,125,3,V001,MedSupplies Inc.,67.46,2.576,High
1330,IV & Emergency Supplies,Oxygen Mask,252,57,492,158.52,37,4,V003,HealthTools Ltd.,162.1,6.8108108108108105,Medium
1331,Surgical Supplies,Syringes,2041,399,3066,12.06,149,6,V002,EquipMed Co.,12.79,13.697986577181208,Low
1332,Medicines,Insulin,659,115,1197,17.4,128,11,V002,EquipMed Co.,14.77,5.1484375,High
1333,IV & Emergency Supplies,Emergency Kit,3355,1028,6460,91.43,145,6,V005,PrimeMed Supply Chain,96.73,23.137931034482758,Low
1334,Surgical Supplies,Surgical Gloves,8645,1230,15743,94.64,386,5,V004,CarePlus Distributors,93.55,22.39637305699482,Low
1335,Medicines,Insulin,2105,504,4650,114.56,69,8,V003,HealthTools Ltd.,93.42,30.507246376811594,Low
1336,Equipment/Consumables,BP Monitor Cuff,247,47,387,18386.1,34,9,V004,CarePlus Distributors,16528.29,7.264705882352941,High
1337,Surgical Supplies,Gauze,853,200,1408,17.67,27,5,V003,HealthTools Ltd.,18.81,31.59259259259259,Low
1338,IV & Emergency Supplies,Emergency Kit,446,143,880,184.68,70,5,V001,MedSupplies Inc.,202.73,6.371428571428571,Medium
1339,Medicines,Antihistamine,3339,365,4284,108.0,145,12,V001,MedSupplies Inc.,116.5,23.02758620689655,Medium
1340,Surgical Supplies,Sutures,158,20,211,6.24,56,7,V004,CarePlus Distributors,5.74,2.8214285714285716,High
1341,IV & Emergency Supplies,Defibrillator Pads,2865,885,7051,80.55,88,5,V003,HealthTools Ltd.,80.77,32.55681818181818,Low
1342,IV & Emergency Supplies,Defibrillator Pads,330,115,456,320.24,129,4,V004,CarePlus Distributors,333.4,2.558139534883721,High
1343,Surgical Supplies,Syringes,743,109,1401,6.29,65,4,V001,MedSupplies Inc.,5.95,11.430769230769231,Low
1344,Surgical Supplies,Syringes,7966,890,9951,5.1,220,9,V001,MedSupplies Inc.,4.76,36.20909090909091,Low
1345,Medicines,Insulin,4913,1015,8066,175.75,113,13,V004,CarePlus Distributors,181.15,43.47787610619469,Low
1346,IV & Emergency Supplies,Emergency Kit,330,105,523,413.74,48,6,V002,EquipMed Co.,410.45,6.875,Medium
1347,Equipment/Consumables,Small Equipment,1763,517,3927,14706.72,28,12,V004,CarePlus Distributors,14256.45,62.964285714285715,Low
1348,Diagnostic Supplies,Reagent,6479,1824,15842,256.34,50,18,V004,CarePlus Distributors,225.82,129.58,Low
1349,Equipment/Consumables,Thermometer,1148,270,1547,8748.37,21,12,V004,CarePlus Distributors,9454.74,54.666666666666664,Low
1350,Equipment/Consumables,Small Equipment,234,60,502,14778.95,48,4,V001,MedSupplies Inc.,12369.79,4.875,Medium
1351,Medicines,Antihistamine,1782,223,3767,289.07,136,3,V005,PrimeMed Supply Chain,294.26,13.102941176470589,Low
1352,Diagnostic Supplies,Reagent,444,127,982,470.67,7,14,V003,HealthTools Ltd.,501.39,63.42857142857143,Low
1353,Diagnostic Supplies,Test Kit,3099,831,5724,217.6,66,18,V002,EquipMed Co.,178.82,46.95454545454545,Low
1354,Surgical Supplies,Gauze,2048,702,4141,69.78,160,8,V001,MedSupplies Inc.,66.64,12.8,Medium
1355,IV & Emergency Supplies,Emergency Kit,596,71,1218,301.11,182,4,V002,EquipMed Co.,250.92,3.2747252747252746,High
1356,Surgical Supplies,Surgical Gloves,17071,2713,37529,3.83,370,9,V005,PrimeMed Supply Chain,3.67,46.137837837837836,Low
1357,IV & Emergency Supplies,Oxygen Mask,1690,200,3096,406.44,91,6,V001,MedSupplies Inc.,369.26,18.571428571428573,Low
1358,Surgical Supplies,Gauze,789,200,955,78.72,310,3,V001,MedSupplies Inc.,64.79,2.5451612903225804,High
1359,Surgical Supplies,Sutures,2333,310,3196,93.13,371,7,V001,MedSupplies Inc.,86.29,6.288409703504043,High
1360,IV & Emergency Supplies,Defibrillator Pads,106,36,152,102.11,53,2,V004,CarePlus Distributors,105.76,2.0,Medium
1361,Diagnostic Supplies,Blood Collection Tube,783,218,1587,360.37,29,13,V003,HealthTools Ltd.,358.03,27.0,Low
1362,IV & Emergency Supplies,Emergency Kit,1410,142,2257,398.5,160,2,V001,MedSupplies Inc.,403.88,8.8125,Low
1363,Equipment/Consumables,Thermometer,210,32,445,18297.95,58,6,V004,CarePlus Distributors,18294.96,3.6206896551724137,High
1364,Surgical Supplies,Gauze,1489,304,2174,79.43,95,5,V002,EquipMed Co.,63.88,15.673684210526316,Low
1365,Equipment/Consumables,BP Monitor Cuff,702,124,1280,13974.11,36,10,V001,MedSupplies Inc.,14669.77,19.5,Medium
1366,Equipment/Consumables,BP Monitor Cuff,1611,341,2315,203.44,39,8,V002,EquipMed Co.,192.19,41.30769230769231,Low
1367,Surgical Supplies,Surgical Gloves,2549,878,5992,41.65,297,6,V001,MedSupplies Inc.,36.31,8.582491582491583,Medium
1368,Surgical Supplies,Surgical Mask,1851,564,4550,5.9,95,6,V002,EquipMed Co.,5.76,19.48421052631579,Low
1369,Surgical Supplies,Surgical Gloves,1798,359,3030,5.11,282,2,V003,HealthTools Ltd.,5.23,6.375886524822695,Low
1370,Diagnostic Supplies,Blood Collection Tube,1539,352,2312,137.14,47,14,V001,MedSupplies Inc.,115.69,32.744680851063826,Low
1371,IV & Emergency Supplies,Defibrillator Pads,430,127,821,504.02,28,3,V005,PrimeMed Supply Chain,507.29,15.357142857142858,Low
1372,Equipment/Consumables,Ventilator Filter,1137,396,2502,7064.44,20,8,V003,HealthTools Ltd.,6365.6,56.85,Low
1373,Equipment/Consumables,Ventilator Filter,391,113,940,9854.54,20,9,V003,HealthTools Ltd.,10047.53,19.55,Low
1374,Equipment/Consumables,Ventilator Filter,141,46,292,3866.02,2,13,V003,HealthTools Ltd.,4192.91,70.5,Low
1375,IV & Emergency Supplies,Cannula,227,77,456,117.7,32,3,V004,CarePlus Distributors,103.99,7.09375,Low
1376,IV & Emergency Supplies,IV Fluid,143,35,281,42.08,82,2,V001,MedSupplies Inc.,45.45,1.7439024390243902,High
1377,Surgical Supplies,Sutures,3657,670,7733,14.15,171,3,V002,EquipMed Co.,14.19,21.385964912280702,Low
1378,IV & Emergency Supplies,Cannula,8002,1762,18468,364.2,189,6,V003,HealthTools Ltd.,292.83,42.33862433862434,Low
1379,Equipment/Consumables,BP Monitor Cuff,601,145,797,16002.26,23,4,V001,MedSupplies Inc.,13203.86,26.130434782608695,Low
1380,Surgical Supplies,Syringes,30,5,72,85.03,24,4,V002,EquipMed Co.,82.76,1.25,High
1381,Diagnostic Supplies,Test Kit,424,61,755,44.02,30,10,V005,PrimeMed Supply Chain,47.48,14.133333333333333,Medium
1382,Equipment/Consumables,Small Equipment,808,168,1396,11315.91,34,12,V002,EquipMed Co.,10922.34,23.764705882352942,Medium
1383,Medicines,Antibiotic,454,158,967,367.01,62,11,V004,CarePlus Distributors,378.51,7.32258064516129,High
1384,Medicines,Insulin,1210,363,2507,106.09,85,6,V005,PrimeMed Supply Chain,85.06,14.235294117647058,Low
1385,Diagnostic Supplies,Test Kit,299,101,544,148.38,31,10,V001,MedSupplies Inc.,135.32,9.64516129032258,High
1386,Medicines,Painkiller,230,23,537,48.62,40,5,V001,MedSupplies Inc.,45.08,5.75,Medium
1387,Equipment/Consumables,Thermometer,226,62,435,668.88,23,4,V004,CarePlus Distributors,576.02,9.826086956521738,Low
1388,IV & Emergency Supplies,Oxygen Mask,226,44,373,732.94,90,4,V003,HealthTools Ltd.,664.76,2.511111111111111,High
1389,Equipment/Consumables,Small Equipment,16,4,33,17748.18,4,11,V004,CarePlus Distributors,16548.64,4.0,High
1390,Diagnostic Supplies,X-ray Film,799,143,1053,531.97,32,10,V001,MedSupplies Inc.,507.21,24.96875,Low
1391,Medicines,Painkiller,4462,938,9912,242.37,113,7,V002,EquipMed Co.,244.25,39.48672566371681,Low
1392,Equipment/Consumables,Thermometer,441,137,755,1076.06,39,7,V002,EquipMed Co.,1103.52,11.307692307692308,Medium
1393,Medicines,Painkiller,171,34,249,236.16,92,4,V002,EquipMed Co.,257.33,1.858695652173913,High
1394,Equipment/Consumables,Thermometer,3371,890,7373,8322.44,35,14,V001,MedSupplies Inc.,8902.39,96.31428571428572,Low
1395,IV & Emergency Supplies,Oxygen Mask,5391,1318,8052,372.57,158,5,V005,PrimeMed Supply Chain,377.48,34.120253164556964,Low
1396,Diagnostic Supplies,Test Kit,71,17,100,168.33,7,14,V003,HealthTools Ltd.,177.88,10.142857142857142,High
1397,Medicines,Insulin,929,171,1846,439.9,80,10,V001,MedSupplies Inc.,475.94,11.6125,Medium
